"Name","Date","Link to Address","Location to Text file/Filename","Address Text"

"John Quincy Adams ","December 6 1825","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-john-quincy-adams-december-6-1825","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"John Quincy Adams ","December 5 1826","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-john-quincy-adams-december-5-1826","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"John Quincy Adams ","December 4 1827","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-john-quincy-adams-december-4-1827","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"John Quincy Adams ","December 2 1828","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-john-quincy-adams-december-2-1828","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Andrew Jackson ","December 8 1829","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-jackson-december-8-1829","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Andrew Jackson ","December 6 1830","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-jackson-december-6-1830","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Andrew Jackson ","December 6 1831","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-jackson-december-6-1831","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Andrew Jackson ","December 4 1832","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-jackson-december-4-1832","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Andrew Jackson ","December 3 1833","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-jackson-december-3-1833","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Andrew Jackson ","December 1 1834","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-jackson-december-1-1834","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Andrew Jackson ","December 7 1835","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-jackson-december-7-1835","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Andrew Jackson ","December 5 1836","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-jackson-december-5-1836","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Martin van Buren ","December 5 1837","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-martin-van-buren-december-5-1837","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Martin van Buren ","December 3 1838","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-martin-van-buren-december-3-1838","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Martin van Buren ","December 2 1839","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-martin-van-buren-december-2-1839","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Martin van Buren ","December 5 1840","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-martin-van-buren-december-5-1840","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"John Tyler ","December 7 1841","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-john-tyler-december-7-1841","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"John Tyler ","December 6 1842","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-john-tyler-december-6-1842","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"John Tyler ","December 1843","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-john-tyler-december-1843","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"John Tyler ","December 3 1844","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-john-tyler-december-3-1844","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"James Polk ","December 2 1845","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-james-polk-december-2-1845","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"James Polk ","December 8 1846","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-james-polk-december-8-1846","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"James Polk ","December 7 1847","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-james-polk-december-7-1847","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"James Polk ","December 5 1848","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-james-polk-december-5-1848","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Zachary Taylor ","December 4 1849","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-zachary-taylor-december-4-1849","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Millard Fillmore ","December 2 1850","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-millard-fillmore-december-2-1850","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Millard Fillmore ","December 2 1851","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-millard-fillmore-december-2-1851","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Millard Fillmore ","December 6 1852","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-millard-fillmore-december-6-1852","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Franklin Pierce ","December 5 1853","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-pierce-december-5-1853","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Franklin Pierce ","December 4 1854","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-pierce-december-4-1854","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Franklin Pierce ","December 31 1855","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-pierce-december-31-1855","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Franklin Pierce ","December 2 1856","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-pierce-december-2-1856","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"James Buchanan ","December 8 1857","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-james-buchanan-december-8-1857","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"James Buchanan ","December 6 1858","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-james-buchanan-december-6-1858","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"James Buchanan ","December 19 1859","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-james-buchanan-december-19-1859","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"James Buchanan ","December 3 1860","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-james-buchanan-december-3-1860","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Abraham Lincoln ","December 3 1861","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-abraham-lincoln-december-3-1861","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Abraham Lincoln ","December 1 1862","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-abraham-lincoln-december-1-1862","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Abraham Lincoln ","December 8 1863","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-abraham-lincoln-december-8-1863","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Abraham Lincoln ","December 6 1864","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-abraham-lincoln-december-6-1864","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Andrew Johnson ","December 4 1865","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-johnson-december-4-1865","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Andrew Johnson ","December 3 1866","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-johnson-december-3-1866","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Andrew Johnson ","December 3 1867","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-johnson-december-3-1867","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Andrew Johnson ","December 9 1868","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-johnson-december-9-1868","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Ulysses S. Grant ","December 6 1869","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-6-1869","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Ulysses S. Grant ","December 5 1870","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-5-1870","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Ulysses S. Grant ","December 4 1871","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-4-1871","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Ulysses S. Grant ","December 2 1872","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-2-1872","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Ulysses S. Grant ","December 1 1873","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-1-1873","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Ulysses S. Grant ","December 7 1874","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-7-1874","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Ulysses S. Grant ","December 7 1875","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-7-1875","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Ulysses S. Grant ","December 5 1876","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-5-1876","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Rutherford B. Hayes ","December 3 1877","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-rutherford-b-hayes-december-3-1877","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Rutherford B. Hayes ","December 2 1878","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-rutherford-b-hayes-december-2-1878","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Rutherford B. Hayes ","December 1 1879","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-rutherford-b-hayes-december-1-1879","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Rutherford B. Hayes ","December 6 1880","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-rutherford-b-hayes-december-6-1880","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Chester A. Arthur ","December 6 1881","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-chester-arthur-december-6-1881","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Chester A. Arthur ","December 4 1882","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-chester-arthur-december-4-1882","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Chester A. Arthur ","December 4 1883","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-chester-arthur-december-4-1883","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Chester A. Arthur ","December 1 1884","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-chester-arthur-december-1-1884","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Grover Cleveland ","December 8 1885","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-8-1885","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Grover Cleveland ","December 6 1886","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-6-1886","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Grover Cleveland ","December 6 1887","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-6-1887","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Grover Cleveland ","December 3 1888","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-3-1888","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Benjamin Harrison ","December 3 1889","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-benjamin-harrison-december-3-1889","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Benjamin Harrison ","December 1 1890","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-benjamin-harrison-december-1-1890","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Benjamin Harrison ","December 9 1891","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-benjamin-harrison-december-9-1891","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Benjamin Harrison ","December 6 1892","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-benjamin-harrison-december-6-1892","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Grover Cleveland ","December 4 1893","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-4-1893","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Grover Cleveland ","December 3 1894","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-3-1894","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Grover Cleveland ","December 2 1895","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-2-1895","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Grover Cleveland ","December 7 1896","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-7-1896","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"William McKinley ","December 6 1897","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-mckinley-december-6-1897","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"William McKinley ","December 5 1898","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-mckinley-december-5-1898","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"William McKinley ","December 5 1899","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-mckinley-december-5-1899","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"William McKinley ","December 3 1900","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-mckinley-december-3-1900","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Theodore Roosevelt ","December 3 1901","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-3-1901","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Theodore Roosevelt ","December 2 1902","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-2-1902","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Theodore Roosevelt ","December 7 1903","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-7-1903","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Theodore Roosevelt ","December 6 1904","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-6-1904","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Theodore Roosevelt ","December 5 1905","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-5-1905","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Theodore Roosevelt ","December 3 1906","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-3-1906","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Theodore Roosevelt ","December 3 1907","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-3-1907","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Theodore Roosevelt ","December 8 1908","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-8-1908","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"William H. Taft ","December 7 1909","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-h-taft-december-7-1909","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"William H. Taft ","December 6 1910","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-h-taft-december-6-1910","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"William H. Taft ","December 5 1911","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-h-taft-december-5-1911","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"William H. Taft ","December 3 1912","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-h-taft-december-3-1912","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Woodrow Wilson ","December 2 1913","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-2-1913","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Woodrow Wilson ","December 8 1914","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-8-1914","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Woodrow Wilson ","December 7 1915","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-7-1915","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Woodrow Wilson ","December 5 1916","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-5-1916","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Woodrow Wilson ","December 4 1917","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-4-1917","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Woodrow Wilson ","December 2 1918","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-2-1918","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Woodrow Wilson ","December 2 1919","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-2-1919","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Woodrow Wilson ","December 7 1920","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-7-1920","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Warren Harding ","December 6 1921","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-warren-harding-december-6-1921","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Warren Harding ","December 8 1922","https://www.infoplease.com/primary-sources/government/presidential-speeches/warren-harding-december-8-1922","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Calvin Coolidge ","December 6 1923","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-calvin-coolidge-december-6-1923","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Calvin Coolidge ","December 3 1924","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-calvin-coolidge-december-3-1924","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Calvin Coolidge ","December 8 1925","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-calvin-coolidge-december-8-1925","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Calvin Coolidge ","December 7 1926","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-calvin-coolidge-december-7-1926","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Calvin Coolidge ","December 6 1927","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-calvin-coolidge-december-6-1927","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Calvin Coolidge ","December 4 1928","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-calvin-coolidge-december-4-1928","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Herbert Hoover ","December 3 1929","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-herbert-hoover-december-3-1929","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Herbert Hoover ","December 2 1930","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-herbert-hoover-december-2-1930","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Herbert Hoover ","December 8 1931","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-herbert-hoover-december-8-1931","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Herbert Hoover ","December 6 1932","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-herbert-hoover-december-6-1932","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
"Franklin D. Roosevelt ","January 3 1934","https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-d-roosevelt-january-3-1934","/home/jsdev/Documents/Github/python-web/addresses/addresses.txt"
